symbol,universe_name,start_date,end_date,source_type,source_url,confidence
ENS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
EPAC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
ESAB,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
ESE,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
ETN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
EXLS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
EXPD,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
EXPO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
FAST,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
FBIN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
FCN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
FDX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
FELE,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
FIX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
FLR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
FLS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
FSS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
FTV,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
FWRD,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
G,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
GATX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
GBX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
GD,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
GE,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
GEO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
GEV,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
GFF,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
GGG,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
GNRC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
GTES,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
GTLS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
GVA,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
GWW,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
GXO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
HAYW,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
HCSG,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
HII,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
HNI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
HON,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
HTLD,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
HTZ,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
HUBB,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
HUBG,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
HWM,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
HXL,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
IEX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
IIIN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
IR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
ITT,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
ITW,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
J,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
JBHT,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
JBLU,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
JBTM,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
JCI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
KAI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
KBR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
KEX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
KFY,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
KMT,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
KNX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
KTOS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
LDOS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
LECO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
LHX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
